-DOCSTART- -X- -X- O
minister O O B-PER
silvan O O B-PER
shalom O O I-PER
on O O O
wednesday O O O
stressed O O O
qatar O O B-GPE
's O O O
role O O O
in O O O
the O O O
middle O O B-GPE
east O O I-GPE
peace O O O
process O O O
during O O O
talks O O O
with O O O
his O O B-PER
qatari O O B-GPE
counterpart O O B-PER
sheikh O O B-PER
hamad O O B-PER
bin O O I-PER
jassem O O I-PER
bin O O I-PER
jabr O O I-PER
al-thani O O I-PER
in O O O
paris O O B-GPE
. O O O

shalom O O B-PER
told O O O
a O O O
joint O O O
press O O O
conference O O B-PER
that O O O
the O O O
tiny O O O
gulf O O B-LOC
state O O B-GPE
's O O O
strong O O O
relationship O O O
with O O O
the O O O
recently O O O
appointed O O O
palestinian O O B-GPE
prime O O O
minister O O B-PER
, O O O
mahmud O O B-PER
abbas O O I-PER
, O O O
could O O O
be O O O
a O O O
boost O O O
for O O O
peace O O O
. O O O
" O O O

we O O B-PER
discussed O O O
the O O O
middle O O B-GPE
east O O I-GPE
peace O O O
process O O O
. O O O

over O O O
an O O O
hour O O O
of O O O
talks O O O
, O O O
we O O B-PER
asserted O O O
the O O O
will O O O
of O O O
both O O O
parties O O B-GPE
( O O O
israel O O B-GPE
and O O O
the O O O
arab O O B-PER
world O O B-LOC
) O O O
to O O O
do O O O
everything O O O
to O O O
return O O O
to O O O
the O O O
negotiating O O O
table O O O
, O O O
" O O O
shalom O O B-PER
said O O O
. O O O
" O O O

qatar O O B-GPE
is O O O
a O O O
very O O O
important O O O
country O O B-GPE
on O O O
this O O O
issue O O O
. O O O

i O O B-PER
know O O O
the O O O
special O O O
relationship O O O
that O O O
the O O O
qatari O O B-GPE
foreign O O O
minister O O B-PER
has O O O
with O O O
abu O O B-PER
mazen O O I-PER
, O O O
" O O O
he O O B-PER
said O O O
, O O O
using O O O
abbas O O B-PER
's O O O
alternative O O O
name O O O
. O O O

the O O O
meeting O O O
was O O O
shalom O O B-PER
's O O O
first O O O
encounter O O O
with O O O
an O O O
arab O O B-PER
counterpart O O B-PER
since O O O
he O O B-PER
took O O O
office O O O
as O O O
israel O O B-GPE
's O O O
foreign O O O
minister O O B-PER
on O O O
february O O O
27 O O O
. O O O

qatar O O B-GPE
has O O O
economic O O O
links O O O
with O O O
israel O O B-GPE
without O O O
maintaining O O O
diplomatic O O O
relations O O O
, O O O
in O O O
the O O O
face O O O
of O O O
criticism O O O
from O O O
other O O O
arab O O B-PER
countries O O B-GPE
. O O O

afterwards O O O
shalom O O B-PER
was O O O
to O O O
fly O O O
on O O O
to O O O
london O O B-GPE
for O O O
talks O O O
with O O O
british O O B-GPE
prime O O O
minister O O B-PER
tony O O B-PER
blair O O I-PER
and O O O
foreign O O O
secretary O O B-PER
jack O O B-PER
straw O O I-PER
. O O O

news O O O
story O O O

20030610 O O O

seven O O O
convicted O O O
in O O O
vietnamese O O O
crime O O O
boss O O O
' O O O
trial O O O
to O O O
appeal O O O
their O O O
sentences O O O

hanoi O O B-GPE
, O O O
vietnam O O B-GPE
( O O O
ap O O B-ORG
) O O O

seven O O O
people O O B-PER
convicted O O O
last O O O
week O O O
in O O O
vietnam O O B-GPE
's O O O
biggest-ever O O O
criminal O O O
trial O O O
, O O O
including O O O
two O O O
former O O O
senior O O O
government O O B-GPE
officials O O B-PER
, O O O
have O O O
requested O O O
an O O O
appeal O O O
of O O O
the O O O
verdicts O O O
, O O O
a O O O
court O O B-ORG
official O O B-PER
said O O O
tuesday O O O
. O O O

the O O O
seven O O B-PER
include O O O
former O O O
state O O B-GPE
radio O O B-ORG
director O O B-PER
tran O O B-PER
mai O O I-PER
hanh O O I-PER
and O O O
former O O O
vice O O O
national O O B-GPE
chief O O O
prosecutor O O B-PER
pham O O B-PER
sy O O I-PER
chien O O I-PER
, O O O
both O O B-PER
convicted O O O
of O O O
receiving O O O
bribes O O O
, O O O
the O O O
court O O B-ORG
official O O B-PER
said O O O
on O O O
condition O O O
of O O O
anonymity O O O
. O O O

the O O O
trial O O O
by O O O
a O O O
ho O O B-GPE
chi O O I-GPE
minh O O I-GPE
city O O I-GPE
court O O B-ORG
was O O O
seen O O O
as O O O
a O O O
litmus O O O
test O O O
of O O O
the O O O
communist O O O
government O O B-GPE
's O O O
resolve O O O
to O O O
fight O O O
widespread O O O
corruption O O O
. O O O

the O O O
`` O O O
godfather O O B-PER
'' O O O
of O O O
organized O O B-ORG
crime O O I-ORG
, O O O
truong O O B-PER
van O O I-PER
cam O O I-PER
_ O O O
better O O O
known O O O
as O O O
nam O O B-PER
cam O O I-PER
_ O O O
was O O O
convicted O O O
of O O O
seven O O O
crimes O O O
, O O O
including O O O
murder O O O
. O O O

he O O B-PER
was O O O
sentenced O O O
to O O O
face O O O
a O O O
firing O O O
squad O O B-PER
, O O O
and O O O
his O O B-PER
lawyer O O B-PER
has O O O
said O O O
he O O B-PER
also O O O
plans O O O
to O O O
appeal O O O
. O O O

hanh O O B-PER
, O O O
also O O O
a O O O
former O O O
member O O B-PER
of O O O
the O O O
powerful O O O
communist O O B-ORG
party O O I-ORG
central O O B-ORG
committee O O I-ORG
, O O O
was O O O
convicted O O O
of O O O
receiving O O O
us$ O O O
8,500 O O O
in O O O
bribes O O O
from O O O
nam O O B-PER
cam O O I-PER
's O O O
family O O B-PER
to O O O
secure O O O
the O O O
crime O O O
boss O O B-PER
' O O O
early O O O
release O O O
from O O O
labor O O O
camp O O B-FAC
in O O O
1990s O O O
. O O O

hanh O O B-PER
was O O O
sentenced O O O
to O O O
10 O O O
years O O O
in O O O
jail O O B-FAC
. O O O

chien O O B-PER
was O O O
convicted O O O
of O O O
receiving O O O
a O O O
stereo O O O
set O O O
worth O O O
27 O O O
million O O O
dong O O O
( O O O
us$ O O O
1,750 O O O
) O O O
from O O O
nam O O B-PER
cam O O I-PER
's O O O
family O O B-PER
and O O O
sentenced O O O
to O O O
six O O O
years O O O
in O O O
jail O O B-FAC
. O O O

five O O O
other O O O
people O O B-PER
who O O B-PER
were O O O
sentenced O O O
up O O O
to O O O
five O O O
years O O O
in O O O
jail O O B-FAC
for O O O
crimes O O O
such O O O
as O O O
gambling O O O
and O O O
receiving O O O
bribes O O O
have O O O
also O O O
filed O O O
appeals O O O
, O O O
the O O O
official O O B-PER
said O O O
. O O O

a O O O
total O O O
of O O O
155 O O O
defendants O O B-PER
stood O O O
trial O O O
during O O O
the O O O
three O O O
months O O O
of O O O
proceedings O O O
. O O O

all O O O
but O O O
five O O B-PER
were O O O
convicted O O O
. O O O

one O O O
defendant O O B-PER
was O O O
acquitted O O O
, O O O
while O O O
the O O O
court O O B-ORG
sent O O O
four O O O
other O O O
cases O O O
back O O O
to O O O
police O O B-ORG
for O O O
further O O O
investigation O O O
. O O O

under O O O
vietnamese O O B-GPE
law O O O
, O O O
the O O O
convicted O O B-PER
have O O O
15 O O O
days O O O
to O O O
appeal O O O
their O O B-PER
sentences O O O
. O O O

news O O O
story O O O

20030527 O O O

israeli O O O
troops O O O
kill O O O
palestinian O O O
boy O O O
and O O O
injure O O O
two O O O
other O O O
children O O O
in O O O
west O O O
bank O O O
violence O O O

jerusalem O O B-GPE
( O O O
ap O O B-ORG
) O O O

israeli O O B-GPE
troops O O B-PER
shot O O O
and O O O
killed O O O
a O O O
16-year-old O O O
palestinian O O B-GPE
boy O O B-PER
and O O O
critically O O O
injured O O O
two O O O
children O O B-PER
, O O O
ages O O O
7 O O O
and O O O
9 O O O
, O O O
during O O O
conflicts O O O
in O O O
the O O O
west O O B-LOC
bank O O I-LOC
that O O O
erupted O O O
tuesday O O O
as O O O
israeli O O B-GPE
and O O O
palestinian O O B-GPE
leaders O O B-PER
moved O O O
toward O O O
talks O O O
on O O O
a O O O
new O O O
mideast O O B-GPE
peace O O O
plan O O O
. O O O

the O O O
shootings O O O
_ O O O
which O O O
the O O O
israeli O O B-GPE
army O O B-ORG
said O O O
came O O O
in O O O
response O O O
to O O O
attacks O O O
by O O O
palestinians O O B-PER
throwing O O O
stones O O B-WEA
and O O O
molotov O O O
cocktails O O B-WEA
_ O O O
came O O O
a O O O
day O O O
after O O O
israeli O O B-GPE
prime O O O
minister O O B-PER
ariel O O B-PER
sharon O O I-PER
declared O O O
that O O O
israel O O B-GPE
's O O O
occupation O O O
in O O O
the O O O
west O O B-LOC
bank O O I-LOC
must O O O
end O O O
, O O O
stunning O O O
both O O O
dovish O O O
opponents O O B-PER
and O O O
hardline O O O
allies O O B-PER
. O O O

sharon O O B-PER
's O O O
remarks O O O
and O O O
israel O O B-GPE
's O O O
conditional O O O
acceptance O O O
sunday O O O
of O O O
the O O O
so-called O O O
`` O O O
road O O O
map O O O
'' O O O
to O O O
peace O O O
were O O O
expected O O O
to O O O
jump-start O O O
stalled O O O
mideast O O B-GPE
peace O O O
negotiations O O O
. O O O

a O O O
summit O O O
between O O O
sharon O O B-PER
and O O O
his O O B-PER
palestinian O O B-GPE
counterpart O O B-PER
, O O O
mahmoud O O B-PER
abbas O O I-PER
, O O O
had O O O
been O O O
planned O O O
for O O O
wednesday O O O
but O O O
was O O O
postponed O O O
, O O O
according O O O
to O O O
israeli O O B-GPE
and O O O
palestinian O O B-GPE
officials O O B-PER
, O O O
who O O B-PER
blamed O O O
each O O O
other O O B-PER
for O O O
the O O O
delay O O O
. O O O

the O O O
officials O O B-PER
said O O O
no O O O
new O O O
date O O O
had O O O
been O O O
set O O O
; O O O
israel O O B-ORG
radio O O I-ORG
said O O O
the O O O
meeting O O O
would O O O
take O O O
place O O O
thursday O O O
. O O O

a O O O
three-way O O O
summit O O O
with O O O
u.s O O B-GPE
. O O O
president O O B-PER
george O O B-PER
w. O O I-PER
bush O O I-PER
could O O O
take O O O
place O O O
as O O O
early O O O
as O O O
next O O O
week O O O
, O O O
possibly O O O
in O O O
jordan O O B-GPE
. O O O

israeli O O B-GPE
soldiers O O B-PER
shot O O O
and O O O
killed O O O
a O O O
16-year-old O O O
palestinian O O B-GPE
boy O O B-PER
and O O O
wounded O O O
a O O O
7-year-old O O O
boy O O B-PER
after O O O
opening O O O
fire O O O
at O O O
stone O O B-WEA
throwers O O B-PER
in O O O
the O O O
tulkarem O O B-GPE
refugee O O B-PER
camp O O B-FAC
in O O O
the O O O
west O O B-LOC
bank O O I-LOC
on O O O
tuesday O O O
, O O O
palestinian O O B-GPE
hospital O O B-ORG
officials O O B-PER
said O O O
. O O O

the O O O
army O O B-ORG
said O O O
troops O O B-PER
fired O O O
, O O O
and O O O
hit O O O
a O O O
boy O O B-PER
, O O O
after O O O
a O O O
palestinian O O B-GPE
youth O O B-PER
threw O O O
a O O O
molotov O O O
cocktail O O B-WEA
. O O O

in O O O
a O O O
village O O B-GPE
near O O O
the O O O
west O O B-LOC
bank O O I-LOC
city O O B-GPE
of O O O
nablus O O B-GPE
on O O O
tuesday O O O
, O O O
israeli O O B-GPE
troops O O B-PER
opened O O O
fire O O O
on O O O
youths O O B-PER
throwing O O O
stones O O B-WEA
, O O O
hitting O O O
a O O O
9-year-old O O O
palestinian O O B-GPE
boy O O B-PER
in O O O
the O O O
head O O O
and O O O
critically O O O
wounding O O O
him O O B-PER
, O O O
and O O O
hitting O O O
two O O O
12-year-old O O O
boys O O B-PER
in O O O
the O O O
legs O O O
, O O O
lightly O O O
wounding O O O
them O O B-PER
, O O O
palestinian O O B-GPE
hospital O O B-ORG
officials O O B-PER
said O O O
. O O O

a O O O
10-year-old O O O
boy O O B-PER
was O O O
struck O O O
in O O O
the O O O
leg O O O
by O O O
a O O O
rubber O O O
bullet O O B-WEA
, O O O
but O O O
was O O O
not O O O
seriously O O O
hurt O O O
, O O O
the O O O
officials O O B-PER
said O O O
. O O O

military O O B-ORG
sources O O B-PER
said O O O
troops O O B-PER
were O O O
trying O O O
to O O O
break O O O
up O O O
stone O O B-WEA
- O O O
throwing O O O
protests O O O
, O O O
but O O O
did O O O
not O O O
use O O O
live O O O
fire O O O
. O O O

the O O O
army O O B-ORG
was O O O
not O O O
aware O O O
of O O O
any O O O
injuries O O O
. O O O

five O O O
palestinian O O B-GPE
children O O B-PER
, O O O
a O O O
palestinian O O B-GPE
woman O O B-PER
and O O O
a O O O
police O O B-ORG
officer O O B-PER
, O O O
were O O O
injured O O O
tuesday O O O
after O O O
accidentally O O O
detonating O O O
explosives O O B-WEA
in O O O
the O O O
west O O B-LOC
bank O O I-LOC
city O O B-GPE
of O O O
hebron O O B-GPE
, O O O
palestinian O O B-GPE
security O O O
officials O O B-PER
said O O O
. O O O

the O O O
children O O B-PER
found O O O
the O O O
explosives O O B-WEA
in O O O
two O O O
plastic O O O
bags O O O
under O O O
a O O O
tree O O O
and O O O
accidentally O O O
detonated O O O
the O O O
first O O O
bag O O B-WEA
. O O O

after O O O
a O O O
police O O B-ORG
officer O O B-PER
arrived O O O
, O O O
the O O O
second O O O
bag O O B-WEA
exploded O O O
, O O O
seriously O O O
injuring O O O
him O O B-PER
, O O O
the O O O
officials O O B-PER
said O O O
. O O O

israeli O O B-GPE
troops O O B-PER
killed O O O
a O O O
palestinian O O B-GPE
teenager O O B-PER
monday O O O
and O O O
another O O B-PER
surrendered O O O
after O O O
infiltrating O O O
from O O O
gaza O O B-LOC
, O O O
the O O O
military O O B-ORG
said O O O
. O O O

they O O B-PER
were O O O
unarmed O O O
and O O O
apparently O O O
looking O O O
for O O O
work O O O
. O O O

in O O O
a O O O
village O O B-GPE
near O O O
the O O O
west O O B-LOC
bank O O I-LOC
town O O B-GPE
of O O O
qalqiliya O O B-GPE
, O O O
an O O O
11-year-old O O O
palestinian O O B-GPE
boy O O B-PER
was O O O
killed O O O
during O O O
an O O O
exchange O O O
of O O O
gunfire O O O
. O O O

also O O O
monday O O O
, O O O
israeli O O B-GPE
soldiers O O B-PER
fired O O O
on O O O
four O O O
diplomatic O O O
vehicles O O B-VEH
in O O O
the O O O
northern O O O
gaza O O B-LOC
town O O B-GPE
of O O O
beit O O B-GPE
hanoun O O I-GPE
, O O O
diplomats O O B-PER
said O O O
. O O O

there O O O
were O O O
no O O O
injuries O O O
from O O O
the O O O
incident O O O
. O O O

peter O O B-PER
lundberg O O I-PER
, O O O
an O O O
official O O B-PER
from O O O
the O O O
swedish O O B-GPE
consulate O O B-ORG
in O O O
jerusalem O O B-GPE
, O O O
said O O O
that O O O
two O O O
bullets O O B-WEA
hit O O O
the O O O
windshield O O O
of O O O
the O O O
swiss O O B-GPE
consulate O O B-ORG
's O O O
armored O O O
car O O B-VEH
, O O O
and O O O
that O O O
small O O O
- O O O
arms O O B-WEA
fire O O O
also O O O
was O O O
directed O O O
at O O O
other O O O
cars O O B-VEH
from O O O
sweden O O B-GPE
, O O O
denmark O O B-GPE
and O O O
the O O O
european O O B-GPE
union O O I-GPE
. O O O

military O O B-ORG
sources O O B-PER
said O O O
the O O O
israeli O O B-GPE
army O O B-ORG
had O O O
established O O O
roadblocks O O B-FAC
at O O O
the O O O
entrance O O O
to O O O
beit O O B-GPE
hanoun O O I-GPE
to O O O
prevent O O O
palestinians O O B-GPE
militants O O B-PER
from O O O
leaving O O O
the O O O
area O O B-LOC
. O O O

the O O O
sources O O B-PER
said O O O
shots O O O
had O O O
been O O O
fired O O O
in O O O
the O O O
air O O O
when O O O
vehicles O O B-VEH
tried O O O
to O O O
skirt O O O
the O O O
roadblocks O O B-FAC
. O O O

the O O O
violence O O O
erupted O O O
after O O O
sharon O O B-PER
endured O O O
withering O O O
criticism O O O
monday O O O
from O O O
members O O B-PER
of O O O
his O O B-PER
own O O O
likud O O B-ORG
party O O I-ORG
over O O O
his O O B-PER
cabinet O O B-ORG
