-DOCSTART- -X- -X- O
, O O O
if O O O
he O O O
'd O O O
been O O O
jewish O O B-NORP
and O O O
female O O O
and O O O
less O O O
bitchy O O O
. O O O

little O O B-PERSON
lily O O I-PERSON
, O O O
as O O O
ms. O O O
cunningham O O B-PERSON
calls O O O
herself O O O
in O O O
the O O O
book O O O
, O O O
really O O O
was O O O
n't O O O
ordinary O O O
. O O O

she O O O
was O O O
raised O O O
, O O O
for O O O
the O O B-DATE
first O O I-DATE
eight O O I-DATE
years O O I-DATE
, O O O
by O O O
her O O O
mother O O O
, O O O
rosie O O B-PERSON
, O O O
whom O O O
she O O O
remembers O O O
as O O O
a O O O
loving O O O
liar O O O
, O O O
who O O O
realigned O O O
history O O O
to O O O
explain O O O
why O O O
lily O O B-PERSON
's O O O
father O O O
did O O O
n't O O O
live O O O
with O O O
them O O O
. O O O

rosie O O B-PERSON
reinvented O O O
this O O O
man O O O
, O O O
who O O O
may O O O
or O O O
may O O O
not O O O
have O O O
known O O O
about O O O
his O O O
child O O O
, O O O
as O O O
a O O O
war O O O
hero O O O
for O O O
lily O O B-PERSON
's O O O
benefit O O O
. O O O

rosie O O B-PERSON
died O O O
young O O O
and O O O
lily O O B-PERSON
has O O O
remembered O O O
her O O O
as O O O
a O O O
romantic O O O
figure O O O
, O O O
who O O O
did O O O
n't O O O
interfere O O O
much O O O
with O O O
her O O O
child O O O
's O O O
education O O O
on O O O
the O O O
streets O O O
. O O O

the O O O
games O O O
bronx O O B-GPE
children O O O
played O O O
-lrb- O O O
holding O O O
kids O O O
down O O O
and O O O
stripping O O O
them O O O
, O O O
for O O O
example O O O
-rrb- O O O
seem O O O
tame O O O
by O O O
today O O B-DATE
's O O O
crack O O O
standards O O O
, O O O
but O O O
ms. O O O
cunningham O O B-PERSON
makes O O O
it O O O
all O O O
sound O O O
like O O O
a O O O
great O O O
adventure O O O
. O O O

`` O O O
without O O O
official O O O
knowledge O O O
of O O O
sex O O O
or O O O
death O O O
, O O O
we O O O
flirted O O O
with O O O
both O O O
, O O O
'' O O O
she O O O
writes O O O
. O O O

she O O O
analyzed O O O
families O O O
by O O O
their O O O
sleeping O O O
arrangements O O O
. O O O

her O O O
friend O O O
susan O O B-PERSON
, O O O
whose O O O
parents O O O
kept O O O
reminding O O O
her O O O
she O O O
was O O O
unwanted O O O
, O O O
slept O O O
on O O O
a O O O
narrow O O O
bed O O O
wedged O O O
into O O O
her O O O
parents O O O
' O O O
bedroom O O O
, O O O
as O O O
though O O O
she O O O
were O O O
a O O O
temporary O O O
visitor O O O
. O O O

her O O O
friend O O O
diana O O B-PERSON
's O O O
father O O O
was O O O
a O O O
professional O O O
thief O O O
; O O O
they O O O
did O O O
n't O O O
seem O O O
to O O O
have O O O
any O O O
bedrooms O O O
at O O O
all O O O
. O O O

maybe O O O
lily O O B-PERSON
became O O O
so O O O
obsessed O O O
with O O O
where O O O
people O O O
slept O O O
and O O O
how O O O
because O O O
her O O O
own O O O
arrangements O O O
kept O O O
shifting O O O
. O O O

when O O O
rosie O O B-PERSON
died O O O
, O O O
her O O O
uncles O O O
moved O O O
in O O O
-- O O O
and O O O
let O O O
her O O O
make O O O
the O O O
sleeping O O O
and O O O
other O O O
household O O O
arrangements O O O
. O O O

they O O O
painted O O O
the O O O
apartment O O O
orange O O O
, O O O
pink O O O
and O O O
white O O O
, O O O
according O O O
to O O O
her O O O
instructions O O O
. O O O

with O O O
loving O O O
detail O O O
she O O O
recalls O O O
her O O O
uncle O O B-PERSON
gabe O O I-PERSON
, O O O
an O O O
orthodox O O B-NORP
jew O O I-NORP
and O O O
song O O O
lyricist O O O
-lrb- O O O
who O O O
rhymed O O O
river O O O
with O O O
liver O O O
in O O O
a O O O
love O O O
song O O O
-rrb- O O O
; O O O
and O O O
uncle O O B-PERSON
len O O I-PERSON
, O O O
a O O O
mysterious O O O
part O O O
- O O O
time O O O
investigator O O O
who O O O
looked O O O
like O O O
lincoln O O B-PERSON
and O O O
carried O O O
a O O O
change O O O
of O O O
clothing O O O
in O O O
a O O O
manila O O O
envelope O O O
, O O O
like O O O
an O O O
`` O O O
undercover O O O
president O O O
on O O O
a O O O
good O O O
- O O O
will O O O
mission O O O
. O O O
'' O O O

they O O O
came O O O
by O O O
their O O O
strangeness O O O
honestly O O O
. O O O

lily O O B-PERSON
's O O O
grandmother O O O
, O O O
no O O O
cookie O O O
baker O O O
, O O O
excised O O O
the O O O
heads O O O
of O O O
disliked O O O
relatives O O O
from O O O
the O O O
family O O O
album O O O
, O O O
and O O O
lugged O O O
around O O O
her O O O
perennial O O O
work O O O
- O O O
in O O O
- O O O
progress O O O
, O O O
`` O O O
philosophy O O B-WORK_OF_ART
for O O I-WORK_OF_ART
women O O I-WORK_OF_ART
. O O O
'' O O O

the O O O
book O O O
loses O O O
some O O O
momentum O O O
toward O O O
the O O O
end O O O
, O O O
when O O O
lily O O B-PERSON
becomes O O O
more O O O
preoccupied O O O
with O O O
dating O O O
boys O O O
and O O O
less O O O
with O O O
her O O O
delightfully O O O
weird O O O
family O O O
. O O O

for O O O
the O O O
most O O O
part O O O
, O O O
though O O O
, O O O
there O O O
's O O O
much O O O
pleasure O O O
in O O O
her O O O
saucy O O O
, O O O
poignant O O O
probe O O O
into O O O
the O O O
mysteries O O O
of O O O
the O O B-GPE
babylonian O O I-GPE
bronx O O I-GPE
. O O O

the O O O
bronx O O B-GPE
also O O O
figures O O O
in O O O
bruce O O B-PERSON
jay O O I-PERSON
friedman O O I-PERSON
's O O I-PERSON
latest O O O
novel O O O
, O O O
which O O O
flashes O O O
back O O O
to O O O
the O O B-GPE
new O O I-GPE
york O O I-GPE
of O O O
the O O O
'50s O O B-DATE
. O O O

but O O O
both O O O
the O O O
past O O O
and O O O
present O O O
worlds O O O
of O O O
`` O O O
the O O B-WORK_OF_ART
current O O I-WORK_OF_ART
climate O O I-WORK_OF_ART
'' O O O
-lrb- O O O
atlantic O O B-ORG
monthly O O I-ORG
press O O I-ORG
, O O O
200 O O B-CARDINAL
pages O O O
, O O O
$ O O O
18.95 O O B-MONEY
-rrb- O O O
feel O O O
cramped O O O
and O O O
static O O O
. O O O

for O O O
his O O O
sixth O O B-ORDINAL
novel O O O
, O O O
mr. O O O
friedman O O B-PERSON
tried O O O
to O O O
resuscitate O O O
the O O O
protagonist O O O
of O O O
his O O O
1972 O O B-DATE
work O O O
, O O O
`` O O O
about O O B-WORK_OF_ART
harry O O I-WORK_OF_ART
towns O O I-WORK_OF_ART
. O O O
'' O O O

harry O O B-PERSON
is O O O
now O O O
a O O O
57 O O B-DATE
- O O I-DATE
year O O I-DATE
- O O I-DATE
old O O I-DATE
writer O O O
, O O O
whose O O O
continuing O O O
flirtation O O O
with O O O
drugs O O O
and O O O
marginal O O O
types O O O
in O O O
hollywood O O B-GPE
and O O O
new O O B-GPE
york O O I-GPE
seems O O O
quaintly O O O
out O O O
- O O O
of O O O
- O O O
synch O O O
. O O O

harry O O B-PERSON
fondly O O O
remembers O O O
the O O B-DATE
`` O O I-DATE
old O O I-DATE
'' O O I-DATE
days O O I-DATE
of O O I-DATE
the O O I-DATE
early O O I-DATE
'70s O O I-DATE
, O O O
when O O O
people O O O
like O O O
his O O O
friend O O O
travis O O B-PERSON
would O O O
take O O O
a O O O
psychiatrist O O O
on O O O
a O O O
date O O O
to O O O
analyze O O O
what O O O
travis O O B-PERSON
was O O O
doing O O O
wrong O O O
. O O O

`` O O O
an O O O
l.a. O O B-GPE
solution O O O
, O O O
'' O O O
explains O O O
mr. O O O
friedman O O B-PERSON
. O O O

line O O O
by O O O
line O O O
mr. O O O
friedman O O B-PERSON
's O O O
weary O O O
cynicism O O O
can O O O
be O O O
amusing O O O
, O O O
especially O O O
when O O O
he O O O
's O O O
riffing O O O
on O O O
the O O O
hollywood O O B-GPE
social O O O
scheme O O O
-- O O O
the O O O
way O O O
people O O O
size O O O
each O O O
other O O O
up O O O
, O O O
immediately O O O
canceling O O O
the O O O
desperate O O O
ones O O O
who O O O
merely O O O
almost O O O
made O O O
it O O O
. O O O

harry O O B-PERSON
has O O O
avoided O O O
all O O O
that O O O
by O O O
living O O O
in O O O
a O O O
long O O B-LOC
island O O I-LOC
suburb O O O
with O O O
his O O O
wife O O O
, O O O
who O O O
's O O O
so O O O
addicted O O O
to O O O
soap O O O
operas O O O
and O O O
mystery O O O
novels O O O
she O O O
barely O O O
seems O O O
to O O O
notice O O O
when O O O
her O O O
husband O O O
disappears O O O
for O O O
drug O O O
- O O O
seeking O O O
forays O O O
into O O O
manhattan O O B-GPE
. O O O

but O O O
it O O O
does O O O
n't O O O
take O O O
too O O O
many O O O
lines O O O
to O O O
figure O O O
harry O O B-PERSON
out O O O
. O O O

he O O O
's O O O
a O O O
bore O O O
. O O O

pension O O O
funds O O O
, O O O
insurers O O O
and O O O
other O O O
behemoths O O O
of O O O
the O O O
investing O O O
world O O O
said O O O
they O O O
began O O O
scooping O O O
up O O O
stocks O O O
during O O O
friday O O B-DATE
's O O O
market O O O
rout O O O
. O O O

and O O O
they O O O
plan O O O
to O O O
buy O O O
more O O O
today O O B-DATE
. O O O

rightly O O O
or O O O
wrongly O O O
, O O O
many O O O
giant O O O
institutional O O O
investors O O O
appear O O O
to O O O
be O O O
fighting O O O
the O O O
latest O O O
war O O O
by O O O
applying O O O
the O O O
lesson O O O
they O O O
learned O O O
in O O O
the O O O
october O O B-DATE
1987 O O I-DATE
crash O O O
: O O O
buying O O O
at O O O
the O O O
bottom O O O
pays O O O
off O O O
. O O O

to O O O
be O O O
sure O O O
, O O O
big O O O
investors O O O
might O O O
put O O O
away O O O
their O O O
checkbooks O O O
in O O O
a O O O
hurry O O O
if O O O
stocks O O O
open O O O
sharply O O O
lower O O O
today O O B-DATE
. O O O

they O O O
could O O O
still O O O
panic O O O
and O O O
bail O O O
out O O O
of O O O
the O O O
market O O O
. O O O

but O O O
their O O O
1987 O O B-DATE
performance O O O
indicates O O O
that O O O
they O O O
wo O O O
n't O O O
abandon O O O
stocks O O O
unless O O O
conditions O O O
get O O O
far O O O
worse O O O
. O O O

`` O O O
last O O O
time O O O
, O O O
we O O O
got O O O
rewarded O O O
for O O O
going O O O
out O O O
and O O O
buying O O O
stocks O O O
when O O O
the O O O
panic O O O
was O O O
the O O O
worst O O O
, O O O
'' O O O
said O O O
john O O B-PERSON
w. O O I-PERSON
rogers O O I-PERSON
, O O O
president O O O
of O O O
chicago O O B-GPE
- O O O
based O O O
ariel O O B-ORG
capital O O I-ORG
management O O I-ORG
inc. O O I-ORG
, O O O
which O O O
manages O O O
$ O O B-MONEY
1.1 O O I-MONEY
billion O O I-MONEY
of O O O
stocks O O O
. O O O

mr. O O O
rogers O O B-PERSON
spent O O O
half O O O
his O O O
cash O O O
on O O O
hand O O O
friday O O B-DATE
for O O O
`` O O O
our O O O
favorite O O O
stocks O O O
that O O O
have O O O
fallen O O O
apart O O O
. O O O
'' O O O

he O O O
expects O O O
to O O O
invest O O O
the O O O
rest O O O
if O O O
the O O O
market O O O
weakens O O O
further O O O
. O O O

denver O O B-GPE
- O O O
based O O O
portfolio O O O
manager O O O
james O O B-PERSON
craig O O I-PERSON
was O O O
n't O O O
daunted O O O
when O O O
friday O O B-DATE
's O O O
rout O O O
shaved O O O
$ O O B-MONEY
40 O O I-MONEY
million O O I-MONEY
from O O O
the O O O
value O O O
of O O O
the O O O
$ O O B-MONEY
752 O O I-MONEY
million O O I-MONEY
janus O O O
fund O O O
he O O O
oversees O O O
. O O O

`` O O O
i O O O
waited O O O
to O O O
make O O O
sure O O O
all O O O
the O O O
program O O O
trades O O O
had O O O
kicked O O O
through O O O
, O O O
'' O O O
he O O O
said O O O
. O O O

then O O O
he O O O
jumped O O O
into O O O
the O O O
market O O O
: O O O

`` O O O
i O O O
spent O O O
$ O O B-MONEY
30 O O I-MONEY
million O O I-MONEY
in O O O
the O O B-TIME
last O O I-TIME
half O O I-TIME
- O O I-TIME
hour O O I-TIME
. O O O
'' O O O

other O O O
money O O O
managers O O O
also O O O
opened O O O
their O O O
wallets O O O
. O O O

`` O O O
i O O O
was O O O
buying O O O
at O O O
the O O O
close O O O
-lrb- O O O
friday O O B-DATE
-rrb- O O O
and O O O
i O O O
'll O O O
be O O O
buying O O O
again O O O
because O O O
i O O O
know O O O
we O O O
're O O O
getting O O O
good O O O
value O O O
, O O O
'' O O O
said O O O
frederick O O B-PERSON
a. O O I-PERSON
moran O O I-PERSON
, O O O
president O O O
of O O O
moran O O B-ORG
asset O O I-ORG
management O O I-ORG
inc. O O I-ORG
, O O O
greenwich O O B-GPE
, O O O
conn O O B-GPE
. O O O

`` O O O
there O O O
is O O O
no O O O
justification O O O
on O O O
the O O O
fundamental O O O
level O O O
for O O O
this O O O
crash O O O
. O O O
'' O O O

unlike O O O
mutual O O O
funds O O O
, O O O
which O O O
can O O O
be O O O
forced O O O
to O O O
sell O O O
stockholdings O O O
when O O O
investors O O O
rush O O O
to O O O
withdraw O O O
money O O O
, O O O
big O O O
investors O O O
such O O O
as O O O
pension O O O
funds O O O
and O O O
insurance O O O
companies O O O
can O O O
decide O O O
to O O O
ride O O O
out O O O
market O O O
storms O O O
without O O O
jettisoning O O O
stock O O O
. O O O

most O O O
often O O O
, O O O
they O O O
do O O O
just O O O
that O O O
, O O O
because O O O
stocks O O O
have O O O
proved O O O
to O O O
be O O O
the O O O
best O O O
- O O O
performing O O O
long O O O
- O O O
term O O O
investment O O O
, O O O
attracting O O O
about O O B-MONEY
$ O O I-MONEY
1 O O I-MONEY
trillion O O I-MONEY
from O O O
pension O O O
funds O O O
alone O O O
. O O O

`` O O O
if O O O
you O O O
bought O O O
after O O O
the O O O
crash O O O
, O O O
you O O O
did O O O
very O O O
very O O O
well O O O
off O O O
the O O O
bottom O O O
, O O O
'' O O O
said O O O
stephen O O B-PERSON
b. O O I-PERSON
timbers O O I-PERSON
, O O O
chief O O O
investment O O O
officer O O O
of O O O
chicago O O B-GPE
- O O O
based O O O
kemper O O B-ORG
financial O O I-ORG
services O O I-ORG
inc O O I-ORG
. O O O

the O O O
$ O O B-MONEY
56 O O I-MONEY
billion O O I-MONEY
california O O B-ORG
public O O I-ORG
employees O O I-ORG
retirement O O I-ORG
system O O I-ORG
, O O O
for O O O
one O O B-CARDINAL
, O O O
added O O O
$ O O B-MONEY
1 O O I-MONEY
billion O O I-MONEY
to O O O
its O O O
stock O O O
portfolio O O O
two O O B-DATE
years O O I-DATE
ago O O I-DATE
. O O O

`` O O O
the O O O
last O O O
crash O O O
taught O O O
institutional O O O
investors O O O
that O O O
they O O O
have O O O
to O O O
be O O O
long O O O
- O O O
term O O O
holders O O O
, O O O
and O O O
that O O O
they O O O
ca O O O
n't O O O
react O O O
to O O O
short O O O
- O O O
term O O O
events O O O
, O O O
good O O O
or O O O
bad O O O
, O O O
'' O O O
said O O O
stephen O O B-PERSON
l. O O I-PERSON
nesbitt O O I-PERSON
, O O O
senior O O O
vice O O O
president O O O
for O O O
the O O O
pension O O O
consultants O O O
wilshire O O B-ORG
associates O O I-ORG
in O O O
santa O O B-GPE
monica O O I-GPE
, O O O
calif O O B-GPE
. O O O

`` O O O
those O O O
that O O O
pulled O O O
out O O O
-lrb- O O O
of O O O
stocks O O O
-rrb- O O O
regretted O O O
it O O O
, O O O
'' O O O
he O O O
said O O O
, O O O
`` O O O
so O O O
i O O O
doubt O O O
you O O O
'll O O O
see O O O
any O O O
significant O O O
changes O O O
'' O O O
in O O O
institutional O O O
portfolios O O O
as O O O
a O O O
result O O O
of O O O
friday O O B-DATE
's O O O
decline O O O
. O O O

stocks O O O
, O O O
as O O O
measured O O O
by O O O
the O O B-ORG
standard O O I-ORG
& O O I-ORG
poor O O I-ORG
's O O I-ORG
500 O O B-CARDINAL
- O O O
stock O O O
index O O O
, O O O
have O O O
been O O O
stellar O O O
performers O O O
this O O B-DATE
year O O I-DATE
, O O O
rising O O O
27.97 O O B-PERCENT
% O O I-PERCENT
before O O O
friday O O B-DATE
's O O O
plunge O O O
, O O O
excluding O O O
dividends O O O
. O O O

even O O O
friday O O B-DATE
's O O O
slump O O O
leaves O O O
investors O O O
ahead O O O
more O O B-PERCENT
than O O I-PERCENT
20 O O I-PERCENT
% O O I-PERCENT
, O O O
well O O O
